0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,202,202,202,202,0,194,202,0,0,187,187,120,120,120,0,0,0,0,0,0,0,0,180,180,0,75,0,0,0,0,0,0,220,220,220,220,220,220,220,220,253,253,0,241,0,0,0,0,0,241,241,241,241,241,241,241,241,10,10,10,10,10,10,10,10,10,0,253,253,253,253,253,253,253,253,0,25,0,0,253,10,0,0,10,10,10,10,10,10,10,10,10,10,25,25,25,25,25,25,25,25,25,81,81,81,81,0,81,81,81,0,60,81,81,0,105,0,0,60,60,60,60,60,60,60,60,60,60,60,81,81,81,81,81,0,0,105,0,81,81,81,81,81,81,81,0,0,0,25,105,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,105,105,105,105,105,0,0,0,0,0,0,0,81,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,133,133,133,0,0,0,0,105,105,105,105,105,105,105,105,0,105,105,105,105,0,105,133,133,133,133,133,133,133,0,0,81,81,81,81,81,81,81,105,0,81,81,81,0,0,0,0,0,105,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,0,0,0,0,0,0,133,165,165,165,165,165,253,0,0,165,0,133,133,0,0,0,0,0,0,0,0,0,0,60,81,81,81,81,81,81,81,81,81,0,81,81,0,0,81,0,0,0,0,0,0,0,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,174,174,194,194,202,202,202,202,202,0,0,0,194,0,187,187,187,187,0,187,0,187,187,0,202,202,202,202,202,0,0,187,187,187,0,0,210,0,220,220,220,0,210,210,0,241,241,241,241,241,241,0,241,241,253,253,253,253,253,253,253,253,0,10,10,10,10,10,10,10,10,25,25,25,25,0,0,253,253,0,0,253,0,0,0,0,10,10,10,10,10,10,10,10,10,10,25,25,25,25,25,25,25,25,81,81,81,81,0,60,0,0,60,60,60,60,0,60,60,81,81,81,0,60,60,60,60,60,60,60,81,81,81,81,81,81,81,81,133,133,133,0,0,0,0,81,81,81,0,60,250,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,0,105,0,81,81,81,81,81,0,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,105,105,0,105,105,0,0,0,0,0,105,105,105,105,105,105,105,105,0,105,0,105,105,105,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,0,0,81,81,81,81,81,81,81,81,105,0,0,0,133,133,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,0,0,0,0,165,165,165,165,204,204,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,0,0,0,0,0,0,60,60,81,81,81,0,81,81,81,0,60,81,81,81,81,105,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,168,0,202,202,202,202,202,202,202,202,0,0,0,0,194,0,187,0,187,194,194,194,202,202,202,202,202,202,202,0,0,187,187,187,187,187,210,210,210,210,210,210,0,210,210,210,210,0,241,0,0,0,253,253,0,241,241,253,253,253,253,253,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,253,0,0,0,10,0,10,10,10,10,10,10,25,0,25,25,25,25,25,25,25,0,81,0,0,0,81,81,0,60,60,60,60,60,81,81,81,81,81,0,60,60,60,60,60,60,60,60,81,81,81,81,81,81,0,81,105,105,105,105,105,0,0,60,60,60,60,60,60,60,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,0,105,0,81,81,81,81,0,0,0,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,105,0,0,105,105,0,0,105,105,105,105,133,0,105,0,105,105,105,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,165,165,0,0,0,81,81,81,81,81,81,105,105,105,105,105,0,133,133,133,133,133,133,0,0,81,81,81,81,81,81,81,81,81,81,81,81,105,105,0,105,105,165,165,165,204,204,250,0,0,0,0,0,81,81,0,60,60,60,60,60,60,60,0,0,0,0,0,81,81,81,81,81,81,81,0,0,0,81,81,0,81,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,168,168,168,168,168,168,168,168,168,0,0,202,202,202,202,202,0,0,0,194,194,194,194,194,194,194,0,187,187,187,187,0,0,187,187,187,187,187,187,187,187,187,210,210,210,210,210,210,210,210,210,210,241,241,0,0,0,0,253,253,253,253,253,0,241,253,253,253,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,0,0,0,0,241,0,0,0,0,0,0,10,10,10,10,0,25,25,25,25,25,25,25,0,0,81,0,0,60,0,60,60,60,60,60,60,0,60,60,60,81,81,0,60,60,60,60,60,60,60,60,60,81,81,81,81,81,81,105,105,105,105,105,105,105,0,0,60,60,60,0,133,133,133,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,0,0,0,81,81,0,0,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,0,0,0,0,0,105,105,105,105,105,105,105,105,0,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,0,81,81,105,105,105,0,0,81,105,105,105,105,105,0,133,133,133,133,133,133,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,0,105,105,105,105,0,81,81,81,105,0,81,81,81,0,60,60,60,0,60,60,0,60,0,0,0,0,81,0,81,81,0,60,60,0,0,0,81,81,81,81,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,168,168,168,168,0,0,202,202,0,194,0,0,194,194,194,194,194,194,0,0,187,187,187,187,187,187,187,187,187,187,187,187,187,0,202,210,210,210,210,210,210,210,210,210,210,210,241,241,0,0,0,0,0,10,0,253,253,253,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,25,0,10,0,0,0,0,0,0,253,253,0,0,0,10,0,25,0,25,25,25,25,25,25,25,25,25,0,0,81,81,81,0,60,60,60,60,60,60,60,60,60,81,81,81,81,81,0,60,60,60,60,60,60,60,60,60,60,81,81,81,105,0,81,81,81,105,0,105,105,0,81,81,81,81,81,81,0,60,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,105,105,0,81,81,81,0,0,0,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,0,0,105,0,0,0,0,0,105,105,105,105,105,0,0,133,0,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,0,105,60,105,0,81,105,105,105,105,0,105,105,105,105,105,105,105,133,133,133,0,105,105,0,81,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,105,0,81,81,81,0,0,60,60,60,0,60,60,0,60,105,0,0,81,81,81,0,81,0,60,81,0,0,81,81,81,81,81,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,168,168,168,168,168,194,202,202,202,202,202,202,202,0,194,194,194,194,194,0,187,187,187,187,187,187,187,187,187,187,187,187,187,0,202,210,210,210,210,210,210,210,210,210,210,241,241,241,0,0,0,253,253,10,0,253,253,253,0,253,253,10,0,10,10,10,10,10,10,10,0,10,10,25,25,0,25,25,41,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,0,0,0,60,81,0,0,60,60,60,60,60,60,60,60,60,60,81,81,81,81,0,60,60,60,60,60,60,60,60,60,81,81,81,81,0,81,81,81,105,105,0,81,105,105,0,81,81,81,133,0,60,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,105,105,0,81,81,81,0,105,105,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,0,105,0,0,0,0,105,105,105,105,133,0,133,133,0,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,0,105,105,105,105,105,0,105,105,105,105,0,105,0,105,105,105,105,0,133,133,133,133,0,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,0,81,81,81,105,105,0,81,81,0,81,81,0,0,60,60,0,60,60,0,60,105,0,0,0,81,81,0,81,0,60,60,0,0,0,0,0,0,81,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,168,168,168,168,168,168,168,168,168,168,0,194,202,202,202,210,210,0,202,0,194,194,194,194,0,187,187,187,187,187,187,187,187,187,187,187,187,187,202,0,0,210,210,210,210,210,210,210,210,0,0,241,0,0,0,0,253,253,253,253,253,253,253,253,253,253,253,10,10,10,10,10,25,25,25,25,25,25,25,25,0,41,0,0,41,0,0,0,0,41,0,41,0,25,25,25,25,25,25,25,0,25,25,25,105,105,105,0,0,60,60,60,60,60,60,60,60,60,60,60,60,60,81,81,81,81,81,0,60,60,60,60,60,60,60,81,81,81,81,81,81,81,81,81,105,105,0,105,0,81,81,81,81,0,60,0,41,41,41,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,105,105,105,0,81,81,81,0,105,105,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,105,105,105,105,105,0,0,0,250,0,0,0,133,165,0,133,0,105,105,105,105,105,0,81,81,81,81,81,81,81,81,81,81,105,0,105,105,105,105,105,105,105,105,0,0,165,165,0,0,105,105,105,0,133,133,133,0,105,105,105,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,105,0,81,81,81,105,105,0,81,81,81,81,81,0,60,60,60,60,60,60,60,81,105,0,0,0,81,0,105,105,0,81,81,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
